DBN,School Name,Year,Total Enrollment,Grade 3K+PK (Half Day & Full Day),Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multi-Racial,% Multi-Racial,# Native American,% Native American,# White,% White,# Missing Race/Ethnicity Data,% Missing Race/Ethnicity Data,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index
29Q259,Pathways College Preparatory School: A College Boa,2019-20,585,0,0,0,0,0,0,0,85,84,77,94,95,78,72,287,49.1%,298,50.9%,47,8.0%,481,82.2%,30,5.1%,5,0.9%,13,2.2%,7,1.2%,2,0.3%,96,16.4%,14,2.4%,437,74.7%,55.6%
29Q259,Pathways College Preparatory School: A College Boa,2020-21,617,0,0,0,0,0,0,0,109,83,89,80,91,89,76,290,47.0%,327,53.0%,56,9.1%,492,79.7%,40,6.5%,5,0.8%,15,2.4%,6,1.0%,3,0.5%,102,16.5%,22,3.6%,476,77.1%,56.6%
29Q265,Excelsior Preparatory High School,2016-17,494,0,0,0,0,0,0,0,0,0,0,109,137,127,121,224,45.3%,270,54.7%,15,3.0%,415,84.0%,34,6.9%,0,0.0%,7,1.4%,11,2.2%,12,2.4%,72,14.6%,24,4.9%,393,79.6%,46.0%
29Q265,Excelsior Preparatory High School,2017-18,483,0,0,0,0,0,0,0,0,0,0,93,134,130,126,209,43.3%,274,56.7%,13,2.7%,391,81.0%,43,8.9%,1,0.2%,7,1.4%,9,1.9%,19,3.9%,68,14.1%,28,5.8%,341,70.6%,58.4%
29Q265,Excelsior Preparatory High School,2018-19,438,0,0,0,0,0,0,0,0,0,0,102,80,149,107,197,45.0%,241,55.0%,11,2.5%,361,82.4%,35,8.0%,1,0.2%,5,1.1%,11,2.5%,14,3.2%,70,16.0%,34,7.8%,369,84.2%,59.3%
29Q265,Excelsior Preparatory High School,2019-20,422,0,0,0,0,0,0,0,0,0,0,101,104,91,126,179,42.4%,243,57.6%,12,2.8%,351,83.2%,30,7.1%,1,0.2%,6,1.4%,8,1.9%,14,3.3%,75,17.8%,24,5.7%,321,76.1%,65.1%
29Q265,Excelsior Preparatory High School,2020-21,401,0,0,0,0,0,0,0,0,0,0,117,108,90,86,179,44.6%,222,55.4%,13,3.2%,323,80.5%,32,8.0%,1,0.2%,9,2.2%,8,2.0%,15,3.7%,71,17.7%,29,7.2%,294,73.3%,64.2%
29Q268,P.S./I.S. 268,2016-17,604,0,70,79,68,64,79,55,63,60,66,0,0,0,0,303,50.2%,301,49.8%,155,25.7%,188,31.1%,190,31.5%,3,0.5%,54,8.9%,13,2.2%,1,0.2%,93,15.4%,85,14.1%,477,79.0%,59.4%
29Q268,P.S./I.S. 268,2017-18,632,0,78,75,75,65,68,88,60,62,61,0,0,0,0,311,49.2%,321,50.8%,176,27.8%,180,28.5%,203,32.1%,4,0.6%,54,8.5%,14,2.2%,1,0.2%,89,14.1%,104,16.5%,500,79.1%,71.7%
29Q268,P.S./I.S. 268,2018-19,632,0,75,79,71,72,69,71,77,58,60,0,0,0,0,305,48.3%,327,51.7%,173,27.4%,167,26.4%,210,33.2%,6,0.9%,59,9.3%,16,2.5%,1,0.2%,102,16.1%,114,18.0%,457,72.3%,67.8%
29Q268,P.S./I.S. 268,2019-20,645,0,77,75,80,73,69,67,66,77,61,0,0,0,0,319,49.5%,326,50.5%,165,25.6%,158,24.5%,239,37.1%,5,0.8%,61,9.5%,16,2.5%,1,0.2%,110,17.1%,115,17.8%,487,75.5%,74.4%
29Q268,P.S./I.S. 268,2020-21,628,0,60,74,70,80,66,69,69,67,73,0,0,0,0,319,50.8%,309,49.2%,164,26.1%,127,20.2%,251,40.0%,4,0.6%,64,10.2%,18,2.9%,0,0.0%,104,16.6%,124,19.7%,502,79.9%,75.6%
29Q270,The Gordon Parks School,2016-17,706,18,48,56,75,66,87,85,101,103,67,0,0,0,0,360,51.0%,346,49.0%,5,0.7%,680,96.3%,11,1.6%,3,0.4%,6,0.8%,1,0.1%,0,0.0%,110,15.6%,3,0.4%,387,54.8%,33.0%
29Q270,The Gordon Parks School,2017-18,753,18,40,50,66,78,78,92,135,99,97,0,0,0,0,377,50.1%,376,49.9%,4,0.5%,723,96.0%,16,2.1%,4,0.5%,6,0.8%,0,0.0%,0,0.0%,124,16.5%,3,0.4%,513,68.1%,42.6%
29Q270,The Gordon Parks School,2018-19,751,18,47,44,55,76,78,79,129,130,95,0,0,0,0,365,48.6%,386,51.4%,4,0.5%,713,94.9%,20,2.7%,6,0.8%,6,0.8%,2,0.3%,0,0.0%,120,16.0%,4,0.5%,541,72.0%,43.6%
29Q270,The Gordon Parks School,2019-20,758,17,55,52,48,57,90,86,105,129,119,0,0,0,0,385,50.8%,373,49.2%,3,0.4%,714,94.2%,26,3.4%,6,0.8%,7,0.9%,2,0.3%,0,0.0%,128,16.9%,3,0.4%,660,87.1%,45.1%
29Q270,The Gordon Parks School,2020-21,698,17,48,56,52,48,52,89,106,104,126,0,0,0,0,361,51.7%,337,48.3%,8,1.1%,650,93.1%,25,3.6%,7,1.0%,7,1.0%,1,0.1%,0,0.0%,105,15.0%,4,0.6%,487,69.8%,45.9%
29Q272,George Washington Carver High School for the Scien,2016-17,493,0,0,0,0,0,0,0,0,0,0,134,111,130,118,239,48.5%,254,51.5%,31,6.3%,382,77.5%,60,12.2%,0,0.0%,7,1.4%,5,1.0%,8,1.6%,80,16.2%,27,5.5%,377,76.5%,49.3%
29Q272,George Washington Carver High School for the Scien,2017-18,468,0,0,0,0,0,0,0,0,0,0,116,134,83,135,249,53.2%,219,46.8%,25,5.3%,349,74.6%,74,15.8%,0,0.0%,10,2.1%,3,0.6%,7,1.5%,73,15.6%,31,6.6%,344,73.5%,67.2%
29Q272,George Washington Carver High School for the Scien,2018-19,417,0,0,0,0,0,0,0,0,0,0,109,100,112,96,212,50.8%,205,49.2%,18,4.3%,306,73.4%,63,15.1%,0,0.0%,13,3.1%,5,1.2%,12,2.9%,72,17.3%,21,5.0%,304,72.9%,62.3%
29Q272,George Washington Carver High School for the Scien,2019-20,390,0,0,0,0,0,0,0,0,0,0,105,91,80,114,200,51.3%,190,48.7%,15,3.8%,272,69.7%,67,17.2%,2,0.5%,15,3.8%,6,1.5%,13,3.3%,68,17.4%,9,2.3%,278,71.3%,64.7%
29Q272,George Washington Carver High School for the Scien,2020-21,345,0,0,0,0,0,0,0,0,0,0,87,82,85,91,183,53.0%,162,47.0%,19,5.5%,226,65.5%,63,18.3%,2,0.6%,13,3.8%,7,2.0%,15,4.3%,59,17.1%,13,3.8%,242,70.1%,66.5%
29Q283,Preparatory Academy for Writers: A College Board S,2016-17,609,0,0,0,0,0,0,0,83,46,53,95,111,121,100,341,56.0%,268,44.0%,17,2.8%,523,85.9%,39,6.4%,0,0.0%,12,2.0%,11,1.8%,7,1.1%,97,15.9%,11,1.8%,460,75.5%,40.6%
29Q283,Preparatory Academy for Writers: A College Board S,2017-18,588,0,0,0,0,0,0,0,60,80,42,93,87,104,122,317,53.9%,271,46.1%,15,2.6%,520,88.4%,31,5.3%,1,0.2%,9,1.5%,4,0.7%,8,1.4%,95,16.2%,9,1.5%,410,69.7%,54.3%
29Q283,Preparatory Academy for Writers: A College Board S,2018-19,578,0,0,0,0,0,0,0,79,58,70,80,102,95,94,298,51.6%,280,48.4%,19,3.3%,518,89.6%,34,5.9%,0,0.0%,4,0.7%,2,0.3%,1,0.2%,93,16.1%,17,2.9%,418,72.3%,53.5%
29Q283,Preparatory Academy for Writers: A College Board S,2019-20,557,0,0,0,0,0,0,0,78,69,63,81,75,98,93,297,53.3%,260,46.7%,16,2.9%,480,86.2%,47,8.4%,1,0.2%,6,1.1%,6,1.1%,1,0.2%,87,15.6%,23,4.1%,402,72.2%,59.3%
29Q283,Preparatory Academy for Writers: A College Board S,2020-21,541,0,0,0,0,0,0,0,72,72,67,72,84,81,93,275,50.8%,266,49.2%,20,3.7%,445,82.3%,56,10.4%,2,0.4%,9,1.7%,8,1.5%,1,0.2%,79,14.6%,23,4.3%,365,67.5%,57.4%
29Q289,Queens United Middle School,2016-17,232,0,0,0,0,0,0,0,69,90,73,0,0,0,0,122,52.6%,110,47.4%,1,0.4%,196,84.5%,14,6.0%,0,0.0%,18,7.8%,2,0.9%,1,0.4%,40,17.2%,3,1.3%,183,78.9%,43.0%
29Q289,Queens United Middle School,2017-18,204,0,0,0,0,0,0,0,57,60,87,0,0,0,0,96,47.1%,108,52.9%,0,0.0%,180,88.2%,12,5.9%,0,0.0%,9,4.4%,2,1.0%,1,0.5%,40,19.6%,5,2.5%,152,74.5%,54.7%
29Q289,Queens United Middle School,2018-19,170,0,0,0,0,0,0,0,60,45,65,0,0,0,0,78,45.9%,92,54.1%,2,1.2%,155,91.2%,9,5.3%,0,0.0%,3,1.8%,1,0.6%,0,0.0%,31,18.2%,7,4.1%,119,70.0%,57.9%
29Q289,Queens United Middle School,2019-20,178,0,0,0,0,0,0,0,71,56,51,0,0,0,0,88,49.4%,90,50.6%,5,2.8%,153,86.0%,14,7.9%,1,0.6%,4,2.2%,1,0.6%,0,0.0%,42,23.6%,9,5.1%,126,70.8%,60.1%
29Q289,Queens United Middle School,2020-21,174,0,0,0,0,0,0,0,58,63,53,0,0,0,0,93,53.4%,81,46.6%,5,2.9%,153,87.9%,12,6.9%,0,0.0%,2,1.1%,2,1.1%,0,0.0%,44,25.3%,9,5.2%,127,73.0%,53.6%
29Q295,P.S./I.S. 295,2016-17,532,17,43,53,44,56,67,61,66,65,60,0,0,0,0,243,45.7%,289,54.3%,186,35.0%,133,25.0%,159,29.9%,5,0.9%,28,5.3%,21,3.9%,0,0.0%,97,18.2%,55,10.3%,422,79.3%,41.8%
29Q295,P.S./I.S. 295,2017-18,496,18,51,47,48,39,53,64,56,58,62,0,0,0,0,226,45.6%,270,54.4%,181,36.5%,119,24.0%,146,29.4%,7,1.4%,26,5.2%,17,3.4%,0,0.0%,87,17.5%,47,9.5%,388,78.2%,59.6%
29Q295,P.S./I.S. 295,2018-19,489,17,48,56,50,52,38,53,61,59,55,0,0,0,0,219,44.8%,270,55.2%,158,32.3%,124,25.4%,157,32.1%,8,1.6%,28,5.7%,14,2.9%,0,0.0%,90,18.4%,37,7.6%,362,74.0%,59.1%
29Q295,P.S./I.S. 295,2019-20,524,17,52,50,64,52,57,45,66,61,60,0,0,0,0,249,47.5%,275,52.5%,151,28.8%,138,26.3%,188,35.9%,7,1.3%,29,5.5%,11,2.1%,0,0.0%,96,18.3%,43,8.2%,405,77.3%,63.1%
29Q295,P.S./I.S. 295,2020-21,533,18,48,54,53,57,56,57,68,63,59,0,0,0,0,249,46.7%,284,53.3%,157,29.5%,133,25.0%,194,36.4%,7,1.3%,28,5.3%,14,2.6%,0,0.0%,90,16.9%,47,8.8%,380,71.3%,59.1%
29Q313,Benjamin Franklin High School for Finance & Inform,2016-17,315,0,0,0,0,0,0,0,0,0,0,111,123,81,0,105,33.3%,210,66.7%,41,13.0%,203,64.4%,47,14.9%,0,0.0%,8,2.5%,11,3.5%,5,1.6%,60,19.0%,29,9.2%,246,78.1%,54.0%
29Q313,Benjamin Franklin High School for Finance & Inform,2017-18,397,0,0,0,0,0,0,0,0,0,0,125,106,77,89,134,33.8%,263,66.2%,60,15.1%,248,62.5%,59,14.9%,3,0.8%,17,4.3%,10,2.5%,0,0.0%,65,16.4%,47,11.8%,337,84.9%,69.1%
29Q313,Benjamin Franklin High School for Finance & Inform,2018-19,389,0,0,0,0,0,0,0,0,0,0,112,119,77,81,115,29.6%,274,70.4%,58,14.9%,230,59.1%,65,16.7%,2,0.5%,23,5.9%,8,2.1%,3,0.8%,69,17.7%,51,13.1%,332,85.3%,69.3%
29Q313,Benjamin Franklin High School for Finance & Inform,2019-20,413,0,0,0,0,0,0,0,0,0,0,142,111,87,73,124,30.0%,289,70.0%,68,16.5%,235,56.9%,73,17.7%,2,0.5%,25,6.1%,9,2.2%,1,0.2%,73,17.7%,48,11.6%,348,84.3%,70.0%
29Q313,Benjamin Franklin High School for Finance & Inform,2020-21,420,0,0,0,0,0,0,0,0,0,0,98,118,98,106,141,33.6%,279,66.4%,65,15.5%,248,59.0%,66,15.7%,1,0.2%,27,6.4%,11,2.6%,2,0.5%,68,16.2%,50,11.9%,326,77.6%,66.2%
29Q326,Cambria Heights Academy,2016-17,359,0,0,0,0,0,0,0,0,0,0,70,93,82,114,178,49.6%,181,50.4%,31,8.6%,266,74.1%,29,8.1%,3,0.8%,9,2.5%,6,1.7%,15,4.2%,68,18.9%,19,5.3%,256,71.3%,42.5%
29Q326,Cambria Heights Academy,2017-18,353,0,0,0,0,0,0,0,0,0,0,98,81,93,81,175,49.6%,178,50.4%,32,9.1%,262,74.2%,26,7.4%,3,0.8%,10,2.8%,6,1.7%,14,4.0%,64,18.1%,21,5.9%,262,74.2%,57.9%
29Q326,Cambria Heights Academy,2018-19,370,0,0,0,0,0,0,0,0,0,0,91,97,81,101,166,44.9%,204,55.1%,54,14.6%,269,72.7%,35,9.5%,3,0.8%,2,0.5%,6,1.6%,1,0.3%,64,17.3%,38,10.3%,277,74.9%,60.2%
29Q326,Cambria Heights Academy,2019-20,370,0,0,0,0,0,0,0,0,0,0,100,97,94,79,157,42.4%,213,57.6%,48,13.0%,258,69.7%,42,11.4%,5,1.4%,8,2.2%,5,1.4%,4,1.1%,70,18.9%,30,8.1%,268,72.4%,60.6%
29Q326,Cambria Heights Academy,2020-21,355,0,0,0,0,0,0,0,0,0,0,81,93,86,95,139,39.2%,216,60.8%,39,11.0%,247,69.6%,44,12.4%,3,0.8%,11,3.1%,7,2.0%,4,1.1%,71,20.0%,31,8.7%,270,76.1%,60.7%
29Q327,Eagle Academy for Young Men III,2016-17,507,0,0,0,0,0,0,0,84,72,81,73,85,58,54,0,0.0%,507,100.0%,4,0.8%,448,88.4%,21,4.1%,0,0.0%,13,2.6%,8,1.6%,13,2.6%,127,25.0%,2,0.4%,369,72.8%,40.1%
29Q327,Eagle Academy for Young Men III,2017-18,531,0,0,0,0,0,0,0,77,82,74,100,73,73,52,0,0.0%,531,100.0%,7,1.3%,470,88.5%,17,3.2%,0,0.0%,14,2.6%,10,1.9%,13,2.4%,137,25.8%,4,0.8%,391,73.6%,54.9%
29Q327,Eagle Academy for Young Men III,2018-19,497,0,0,0,0,0,0,0,76,69,76,70,77,67,62,0,0.0%,497,100.0%,7,1.4%,441,88.7%,17,3.4%,1,0.2%,12,2.4%,7,1.4%,12,2.4%,125,25.2%,2,0.4%,348,70.0%,57.2%
29Q327,Eagle Academy for Young Men III,2019-20,421,0,0,0,0,0,0,0,66,64,67,58,52,59,55,0,0.0%,421,100.0%,5,1.2%,379,90.0%,12,2.9%,1,0.2%,11,2.6%,5,1.2%,8,1.9%,104,24.7%,3,0.7%,303,72.0%,60.9%
29Q327,Eagle Academy for Young Men III,2020-21,422,0,0,0,0,0,0,0,73,57,59,69,52,53,59,0,0.0%,422,100.0%,12,2.8%,362,85.8%,18,4.3%,2,0.5%,11,2.6%,7,1.7%,10,2.4%,105,24.9%,5,1.2%,297,70.4%,61.2%
29Q355,Collaborative Arts Middle School,2016-17,341,0,0,0,0,0,0,0,95,110,136,0,0,0,0,168,49.3%,173,50.7%,7,2.1%,298,87.4%,27,7.9%,2,0.6%,2,0.6%,5,1.5%,0,0.0%,90,26.4%,12,3.5%,252,73.9%,55.0%
29Q355,Collaborative Arts Middle School,2017-18,305,0,0,0,0,0,0,0,111,93,101,0,0,0,0,157,51.5%,148,48.5%,5,1.6%,264,86.6%,28,9.2%,3,1.0%,4,1.3%,1,0.3%,0,0.0%,79,25.9%,14,4.6%,240,78.7%,64.2%
29Q355,Collaborative Arts Middle School,2018-19,325,0,0,0,0,0,0,0,131,104,90,0,0,0,0,182,56.0%,143,44.0%,4,1.2%,267,82.2%,44,13.5%,2,0.6%,5,1.5%,3,0.9%,0,0.0%,72,22.2%,18,5.5%,265,81.5%,63.2%
29Q355,Collaborative Arts Middle School,2019-20,338,0,0,0,0,0,0,0,118,126,94,0,0,0,0,203,60.1%,135,39.9%,4,1.2%,282,83.4%,42,12.4%,3,0.9%,5,1.5%,2,0.6%,0,0.0%,73,21.6%,18,5.3%,276,81.7%,69.1%
29Q355,Collaborative Arts Middle School,2020-21,393,0,0,0,0,0,0,0,150,120,123,0,0,0,0,236,60.1%,157,39.9%,4,1.0%,333,84.7%,44,11.2%,2,0.5%,6,1.5%,4,1.0%,0,0.0%,81,20.6%,18,4.6%,295,75.1%,69.1%
29Q356,Community Voices Middle School,2016-17,314,0,0,0,0,0,0,0,93,105,116,0,0,0,0,147,46.8%,167,53.2%,6,1.9%,275,87.6%,22,7.0%,2,0.6%,4,1.3%,4,1.3%,1,0.3%,74,23.6%,19,6.1%,238,75.8%,57.4%
29Q356,Community Voices Middle School,2017-18,302,0,0,0,0,0,0,0,105,98,99,0,0,0,0,150,49.7%,152,50.3%,5,1.7%,261,86.4%,29,9.6%,2,0.7%,3,1.0%,2,0.7%,0,0.0%,82,27.2%,17,5.6%,221,73.2%,68.7%
29Q356,Community Voices Middle School,2018-19,347,0,0,0,0,0,0,0,125,115,107,0,0,0,0,161,46.4%,186,53.6%,8,2.3%,285,82.1%,40,11.5%,3,0.9%,7,2.0%,4,1.2%,0,0.0%,97,28.0%,29,8.4%,263,75.8%,69.2%
29Q356,Community Voices Middle School,2019-20,340,0,0,0,0,0,0,0,95,125,120,0,0,0,0,149,43.8%,191,56.2%,7,2.1%,282,82.9%,39,11.5%,0,0.0%,8,2.4%,4,1.2%,0,0.0%,90,26.5%,24,7.1%,272,80.0%,72.8%
29Q356,Community Voices Middle School,2020-21,319,0,0,0,0,0,0,0,106,97,116,0,0,0,0,134,42.0%,185,58.0%,7,2.2%,262,82.1%,36,11.3%,2,0.6%,8,2.5%,4,1.3%,0,0.0%,92,28.8%,19,6.0%,246,77.1%,73.5%
29Q360,P.S. 360,2016-17,130,14,65,51,0,0,0,0,0,0,0,0,0,0,0,69,53.1%,61,46.9%,1,0.8%,122,93.8%,7,5.4%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,11,8.5%,0,0.0%,108,83.1%,39.3%
29Q360,P.S. 360,2017-18,173,21,47,55,50,0,0,0,0,0,0,0,0,0,0,89,51.4%,84,48.6%,1,0.6%,165,95.4%,7,4.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,18,10.4%,0,0.0%,106,61.3%,42.7%
29Q360,P.S. 360,2018-19,209,22,46,44,49,48,0,0,0,0,0,0,0,0,0,109,52.2%,100,47.8%,1,0.5%,196,93.8%,11,5.3%,0,0.0%,1,0.5%,0,0.0%,0,0.0%,24,11.5%,0,0.0%,127,60.8%,44.5%
29Q360,P.S. 360,2019-20,271,31,48,52,48,44,48,0,0,0,0,0,0,0,0,146,53.9%,125,46.1%,1,0.4%,256,94.5%,12,4.4%,0,0.0%,2,0.7%,0,0.0%,0,0.0%,29,10.7%,0,0.0%,176,64.9%,48.3%
29Q360,P.S. 360,2020-21,325,35,47,52,52,50,42,47,0,0,0,0,0,0,0,175,53.8%,150,46.2%,2,0.6%,304,93.5%,12,3.7%,2,0.6%,5,1.5%,0,0.0%,0,0.0%,33,10.2%,0,0.0%,195,60.0%,43.0%
29Q381,District 29 Pre-K Center,2016-17,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,89,50.9%,86,49.1%,52,29.7%,42,24.0%,68,38.9%,0,0.0%,11,6.3%,2,1.1%,0,0.0%,7,4.0%,0,0.0%,90,51.4%,59.2%
29Q381,District 29 Pre-K Center,2017-18,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,86,49.1%,89,50.9%,65,37.1%,39,22.3%,58,33.1%,0,0.0%,9,5.1%,4,2.3%,0,0.0%,13,7.4%,0,0.0%,117,66.9%,70.3%
29Q381,District 29 Pre-K Center,2018-19,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,92,49.7%,93,50.3%,48,25.9%,45,24.3%,73,39.5%,1,0.5%,16,8.6%,2,1.1%,0,0.0%,29,15.7%,0,0.0%,133,71.9%,76.9%
29Q381,District 29 Pre-K Center,2019-20,194,194,0,0,0,0,0,0,0,0,0,0,0,0,0,88,45.4%,106,54.6%,53,27.3%,52,26.8%,70,36.1%,0,0.0%,14,7.2%,5,2.6%,0,0.0%,42,21.6%,0,0.0%,138,71.1%,73.3%
29Q381,District 29 Pre-K Center,2020-21,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,87,50.6%,85,49.4%,42,24.4%,43,25.0%,70,40.7%,0,0.0%,14,8.1%,3,1.7%,0,0.0%,31,18.0%,1,0.6%,102,59.3%,62.7%
29Q492,"Mathematics, Science Research and Technology Magne",2016-17,426,0,0,0,0,0,0,0,0,0,0,75,102,121,128,150,35.2%,276,64.8%,44,10.3%,291,68.3%,54,12.7%,0,0.0%,15,3.5%,9,2.1%,13,3.1%,59,13.8%,29,6.8%,333,78.2%,47.2%
29Q492,"Mathematics, Science Research and Technology Magne",2017-18,415,0,0,0,0,0,0,0,0,0,0,78,89,117,131,153,36.9%,262,63.1%,57,13.7%,277,66.7%,55,13.3%,0,0.0%,12,2.9%,7,1.7%,7,1.7%,44,10.6%,31,7.5%,320,77.1%,68.4%
29Q492,"Mathematics, Science Research and Technology Magne",2018-19,407,0,0,0,0,0,0,0,0,0,0,105,68,103,131,152,37.3%,255,62.7%,70,17.2%,270,66.3%,49,12.0%,0,0.0%,6,1.5%,8,2.0%,4,1.0%,45,11.1%,59,14.5%,305,74.9%,70.1%
29Q492,"Mathematics, Science Research and Technology Magne",2019-20,401,0,0,0,0,0,0,0,0,0,0,126,93,83,99,140,34.9%,261,65.1%,63,15.7%,272,67.8%,47,11.7%,2,0.5%,6,1.5%,9,2.2%,2,0.5%,41,10.2%,69,17.2%,331,82.5%,75.3%
29Q492,"Mathematics, Science Research and Technology Magne",2020-21,348,0,0,0,0,0,0,0,0,0,0,84,100,77,87,119,34.2%,229,65.8%,48,13.8%,232,66.7%,42,12.1%,3,0.9%,11,3.2%,7,2.0%,5,1.4%,39,11.2%,54,15.5%,271,77.9%,71.3%
29Q498,Humanities & Arts Magnet High School,2016-17,470,0,0,0,0,0,0,0,0,0,0,134,127,118,91,271,57.7%,199,42.3%,24,5.1%,365,77.7%,64,13.6%,1,0.2%,8,1.7%,8,1.7%,0,0.0%,67,14.3%,46,9.8%,401,85.3%,56.2%
29Q498,Humanities & Arts Magnet High School,2017-18,454,0,0,0,0,0,0,0,0,0,0,113,128,107,106,250,55.1%,204,44.9%,21,4.6%,354,78.0%,62,13.7%,1,0.2%,9,2.0%,7,1.5%,0,0.0%,68,15.0%,45,9.9%,382,84.1%,67.7%
29Q498,Humanities & Arts Magnet High School,2018-19,439,0,0,0,0,0,0,0,0,0,0,127,129,69,114,252,57.4%,187,42.6%,27,6.2%,325,74.0%,66,15.0%,1,0.2%,11,2.5%,8,1.8%,1,0.2%,75,17.1%,50,11.4%,372,84.7%,69.0%
29Q498,Humanities & Arts Magnet High School,2019-20,372,0,0,0,0,0,0,0,0,0,0,151,101,76,44,201,54.0%,171,46.0%,15,4.0%,280,75.3%,49,13.2%,3,0.8%,14,3.8%,8,2.2%,3,0.8%,61,16.4%,38,10.2%,307,82.5%,72.6%
29Q498,Humanities & Arts Magnet High School,2020-21,393,0,0,0,0,0,0,0,0,0,0,161,93,77,62,228,58.0%,165,42.0%,22,5.6%,283,72.0%,62,15.8%,1,0.3%,11,2.8%,9,2.3%,5,1.3%,71,18.1%,36,9.2%,303,77.1%,66.8%
30Q002,P.S. 002 Alfred Zimberg,2016-17,592,0,88,84,94,114,109,103,0,0,0,0,0,0,0,293,49.5%,299,50.5%,116,19.6%,18,3.0%,218,36.8%,3,0.5%,1,0.2%,236,39.9%,0,0.0%,108,18.2%,97,16.4%,446,75.3%,40.6%
30Q002,P.S. 002 Alfred Zimberg,2017-18,568,0,96,87,80,87,119,99,0,0,0,0,0,0,0,267,47.0%,301,53.0%,111,19.5%,15,2.6%,208,36.6%,6,1.1%,2,0.4%,226,39.8%,0,0.0%,107,18.8%,96,16.9%,417,73.4%,61.5%
30Q002,P.S. 002 Alfred Zimberg,2018-19,564,0,90,97,90,83,90,114,0,0,0,0,0,0,0,266,47.2%,298,52.8%,115,20.4%,23,4.1%,204,36.2%,6,1.1%,2,0.4%,214,37.9%,0,0.0%,112,19.9%,92,16.3%,411,72.9%,63.0%
30Q002,P.S. 002 Alfred Zimberg,2019-20,533,0,99,81,95,84,83,91,0,0,0,0,0,0,0,246,46.2%,287,53.8%,113,21.2%,17,3.2%,193,36.2%,7,1.3%,3,0.6%,200,37.5%,0,0.0%,109,20.5%,80,15.0%,381,71.5%,65.9%
30Q002,P.S. 002 Alfred Zimberg,2020-21,501,0,83,97,80,88,75,78,0,0,0,0,0,0,0,245,48.9%,256,51.1%,106,21.2%,13,2.6%,192,38.3%,6,1.2%,3,0.6%,181,36.1%,0,0.0%,90,18.0%,85,17.0%,324,64.7%,63.9%
30Q010,I.S. 010 Horace Greeley,2016-17,754,0,0,0,0,0,0,0,228,233,293,0,0,0,0,341,45.2%,413,54.8%,167,22.1%,51,6.8%,399,52.9%,3,0.4%,6,0.8%,127,16.8%,1,0.1%,129,17.1%,106,14.1%,453,60.1%,59.9%
30Q010,I.S. 010 Horace Greeley,2017-18,741,0,0,0,0,0,0,0,259,233,249,0,0,0,0,337,45.5%,404,54.5%,148,20.0%,50,6.7%,416,56.1%,0,0.0%,8,1.1%,119,16.1%,0,0.0%,133,17.9%,121,16.3%,577,77.9%,79.4%
30Q010,I.S. 010 Horace Greeley,2018-19,795,0,0,0,0,0,0,0,280,274,241,0,0,0,0,362,45.5%,433,54.5%,163,20.5%,49,6.2%,450,56.6%,2,0.3%,4,0.5%,127,16.0%,0,0.0%,145,18.2%,134,16.9%,611,76.9%,78.7%
30Q010,I.S. 010 Horace Greeley,2019-20,799,0,0,0,0,0,0,0,243,281,275,0,0,0,0,363,45.4%,436,54.6%,154,19.3%,50,6.3%,439,54.9%,4,0.5%,5,0.6%,147,18.4%,0,0.0%,158,19.8%,123,15.4%,647,81.0%,82.6%
30Q010,I.S. 010 Horace Greeley,2020-21,762,0,0,0,0,0,0,0,230,253,279,0,0,0,0,342,44.9%,420,55.1%,149,19.6%,65,8.5%,411,53.9%,3,0.4%,5,0.7%,129,16.9%,0,0.0%,156,20.5%,118,15.5%,618,81.1%,82.9%
30Q011,P.S. 011 Kathryn Phelan,2016-17,1122,0,128,129,165,163,184,188,165,0,0,0,0,0,0,554,49.4%,568,50.6%,431,38.4%,25,2.2%,544,48.5%,15,1.3%,5,0.4%,102,9.1%,0,0.0%,220,19.6%,293,26.1%,563,50.2%,51.5%
30Q011,P.S. 011 Kathryn Phelan,2017-18,1027,0,105,125,132,166,163,179,157,0,0,0,0,0,0,509,49.6%,518,50.4%,389,37.9%,23,2.2%,489,47.6%,20,1.9%,7,0.7%,99,9.6%,0,0.0%,211,20.5%,255,24.8%,708,68.9%,70.5%
30Q011,P.S. 011 Kathryn Phelan,2018-19,964,0,112,109,135,126,169,168,145,0,0,0,0,0,0,483,50.1%,481,49.9%,345,35.8%,18,1.9%,475,49.3%,20,2.1%,10,1.0%,96,10.0%,0,0.0%,198,20.5%,207,21.5%,637,66.1%,69.0%
30Q011,P.S. 011 Kathryn Phelan,2019-20,924,18,118,107,113,133,136,166,133,0,0,0,0,0,0,442,47.8%,482,52.2%,304,32.9%,15,1.6%,467,50.5%,19,2.1%,8,0.9%,111,12.0%,0,0.0%,187,20.2%,195,21.1%,608,65.8%,69.0%
